TSNE1,TSNE2,label
-12.48685,-6.2904925,control
10.897358,-7.162225,control
-7.4059486,-17.230198,control
2.709155,-16.20868,control
3.166993,-18.269646,control
-18.406065,-10.852642,control
-7.534674,-13.596202,control
2.1129618,-15.368539,control
-10.070362,-18.7738,control
0.609563,-13.190591,control
-5.45012,-18.644028,control
-6.8093486,-16.68995,control
0.5335015,-16.586727,control
-2.7786076,-19.66951,control
-14.237556,-19.850933,control
-9.701223,-9.429382,control
-2.6239808,-21.728544,control
7.907279,-8.909326,control
-10.008745,-18.75888,control
-2.42216,-21.183,control
9.203703,-14.185911,control
-7.775182,-20.15298,control
0.25775012,-21.229399,control
-1.0536875,-15.065008,control
-9.308374,-15.595626,control
-2.701829,-12.000542,control
-3.2403913,-13.584889,control
2.8021965,-24.385742,control
-19.551685,-19.051054,control
6.8663425,-14.009635,control
-20.224833,-17.456566,control
-2.887354,-17.937502,control
-2.6822271,-21.87139,control
-16.559248,-8.810603,control
-10.625161,-7.030371,control
-6.5952463,-13.933761,control
-18.856026,-10.976616,control
-18.968494,-10.053574,control
-19.024351,-20.98026,control
-9.895076,-15.25431,control
6.64792,-15.209233,control
-5.695344,-13.236913,control
-7.4784336,-15.416557,control
8.559229,-9.835503,control
-7.3616095,-13.923707,control
-7.2244496,-14.761917,control
-2.614095,-15.362125,control
-8.182591,-14.925907,control
-1.881446,-22.075031,control
-3.100326,-17.858736,control
4.0184183,-18.096378,control
0.12242568,-18.998089,control
-19.770647,-14.904285,control
-6.0468554,-15.099927,control
2.6781323,-17.732159,control
5.170273,-17.228125,control
-8.421432,-17.509003,control
-20.734947,-15.317458,control
-5.8213797,-15.053341,control
-4.060386,-12.979127,control
-8.073405,-18.078224,control
-5.282719,-14.073681,control
0.29292175,-9.813778,control
-1.4337305,-19.047504,control
-9.631586,-21.01182,control
5.1088214,-23.9056,control
-2.4248354,-20.78202,control
-9.789192,-10.15022,control
-8.324347,-16.140327,control
8.2738695,-10.148467,control
3.9693482,-11.734633,control
-6.776274,-17.674475,control
-7.665704,-24.158695,control
2.109261,-16.11099,control
-8.245403,-8.760254,control
-5.9304376,-7.392817,control
-11.451896,-21.516764,control
15.975291,-12.207911,control
1.821472,-18.592075,control
7.5166764,-12.058123,control
0.5272397,-15.372899,control
-6.6810846,-4.9230857,control
-7.363864,-16.764034,control
-20.922588,-13.866545,control
-0.27598667,-16.759815,control
-8.436254,-22.173847,control
6.107789,-28.36741,control
-5.6607533,-13.263223,control
-6.9373317,-7.0095816,control
-6.1963425,-5.974429,control
11.166637,-10.712115,control
-9.079435,-10.807934,control
8.247978,-9.385872,control
14.778051,-9.896792,control
-18.31989,-17.98359,control
-7.096207,-11.7071,control
-20.570105,-14.006885,control
-19.945898,-19.019049,control
-2.2612648,-2.2120755,control
-3.146986,-9.670109,control
-8.459144,-7.9632473,control
-8.596168,-19.594772,control
-1.7201227,-19.36639,control
17.79078,-13.625935,control
-0.8648965,-18.561985,control
13.203238,-13.0457115,control
12.934689,-10.223874,control
15.011739,-20.644913,control
-18.520868,-9.671911,control
-18.82103,-21.70299,control
14.604222,-8.871531,control
-7.2571487,-17.768494,control
10.258694,-6.899822,control
-1.0673879,-16.546167,control
-11.868117,-21.92767,control
-4.305435,4.4768486,control
19.68221,0.39458635,control
20.251411,0.3171852,control
21.36952,1.0428445,control
21.477407,0.9296056,control
7.4248986,5.6883082,control
1.4188381,13.813881,control
6.7505784,1.5473388,control
20.005669,0.30234864,control
27.752918,8.149701,control
6.763287,1.4784495,control
20.680408,0.3297529,control
-8.498124,4.437712,control
5.6862803,2.2173545,control
19.719566,0.7120459,control
19.547268,1.0081755,control
22.485119,2.241502,control
2.770167,7.955986,control
12.806912,5.28458,control
13.40032,21.166239,control
13.238927,6.357872,control
-9.339038,3.7130127,control
-1.8342652,5.176472,control
18.018839,0.7801837,control
21.558647,1.0420803,control
22.298838,1.5773455,control
20.81791,0.72306275,control
18.4249,1.3197784,control
10.670875,2.6434984,control
17.946012,3.08714,control
19.689508,0.6487142,control
-9.184966,3.845597,control
20.420736,0.95537597,control
22.742146,2.2240105,control
22.681982,4.252835,control
18.568687,1.8826063,control
17.234266,2.1968997,control
18.357695,1.218041,control
17.641035,4.0770836,control
16.209469,8.64813,control
10.956333,7.2565126,control
-9.191748,3.772055,control
22.890268,2.375633,control
22.170492,1.5274428,control
12.610082,7.5133243,control
17.35604,8.773302,control
20.656965,0.5446839,control
18.06392,0.9122005,control
25.258005,8.743716,control
27.02088,13.558127,control
-9.38919,3.6381423,control
17.147896,5.7970805,control
20.87246,13.368705,control
22.123756,12.160475,control
17.992537,5.4649606,control
5.825665,5.490949,control
-7.8954506,4.5263276,control
0.36785668,18.625221,control
13.18681,11.804596,control
12.715238,14.385688,control
12.533353,8.21401,control
17.870436,1.0917219,control
6.44174,7.4551897,control
22.63491,3.8817635,control
5.302409,2.8994176,control
17.06734,10.109207,control
18.314795,6.919221,control
18.184717,0.7231684,control
22.536701,5.965795,control
22.109474,11.5062895,control
17.307865,0.7807627,control
12.421346,7.1952596,control
6.509781,7.4779468,control
21.323164,11.173124,control
6.703026,9.4217,control
20.200352,0.6042636,control
21.478016,0.87569004,control
22.87351,2.5146556,control
9.603418,5.506595,control
24.928417,6.8353486,control
11.665183,6.7330403,control
13.114756,6.3273687,control
12.534187,5.656847,control
13.72718,12.408334,control
12.974761,7.105274,control
15.26058,12.54251,control
23.233885,6.3220367,control
22.015915,1.054703,control
17.635637,0.90271485,control
6.4075327,2.3445995,control
17.66998,1.3312701,control
13.498354,7.8473816,control
20.693922,1.9960008,control
25.406075,6.608258,control
12.662894,7.3071933,control
13.167525,13.598748,control
14.056129,14.771548,control
22.502838,3.0712943,control
17.375633,0.9931977,control
23.258535,2.8127172,control
16.693844,10.12104,control
24.798765,7.541123,control
18.610313,0.9555121,control
17.243036,1.9204032,control
17.427816,0.6888811,control
18.970896,9.191344,control
23.673956,3.433994,control
22.272709,5.5725455,control
18.2342,1.0491973,control
12.6067295,5.6836686,control
22.985594,5.5283394,control
23.178701,2.893716,control
17.28712,0.5697812,control
18.49689,0.83499277,control
13.919948,12.105113,control
15.109043,12.425322,control
17.22153,0.95052594,control
18.871525,15.227993,control
17.942642,5.0444946,control
18.475952,1.3981088,control
17.667864,1.0656416,control
18.425789,1.0156296,control
20.42252,13.944548,control
23.565125,2.9369283,control
22.27703,4.929259,control
17.457373,1.917842,control
17.804829,2.3043773,control
6.313311,4.018547,control
23.59327,6.490887,control
24.678537,3.351327,control
8.000694,3.068239,control
10.793009,5.6537027,control
19.07961,10.843186,control
24.27024,8.684997,control
11.133401,7.697446,control
27.871172,7.504682,control
3.142326,10.795552,control
16.29516,23.154684,control
20.49764,16.165628,control
25.897682,7.693138,control
22.654177,5.6624327,control
15.735045,12.159667,control
20.932842,8.445386,control
17.940094,1.3182417,control
22.376825,7.011966,control
14.366308,14.82893,control
23.789768,3.394443,control
18.585596,1.4094841,control
11.666447,8.130735,control
18.166943,1.425131,control
19.079344,0.55879265,control
15.6714325,11.193453,control
18.429068,15.210139,control
17.713047,17.15633,control
22.222971,5.262912,control
12.666911,14.129526,control
14.792366,11.886758,control
21.330557,7.897264,control
15.489674,12.047116,control
19.925344,13.996166,control
20.906364,14.159858,control
13.940679,8.068308,control
19.635138,1.1228212,control
5.8986807,2.2812333,control
22.517498,4.378327,control
22.39383,9.961502,control
18.511505,14.518318,control
12.884524,21.049656,control
20.637976,11.375512,control
21.42798,16.425491,control
18.52804,1.5723758,control
-3.4307365,13.208417,control
22.251286,6.3056254,control
9.010944,4.6066823,control
19.945879,14.65325,control
14.429876,19.492212,control
-1.2240709,19.228699,control
20.740635,16.881054,control
19.584421,17.12237,control
17.01615,0.99231505,control
13.731071,15.03072,control
5.2048965,5.8272743,control
16.795294,10.242319,control
17.371544,0.71927065,control
13.782943,13.409724,control
13.470357,13.49589,control
12.641383,22.742819,control
15.08858,14.590353,control
5.276777,4.8450665,control
15.356773,7.465228,control
10.308856,21.559975,control
13.653976,14.056743,control
21.48956,12.325966,control
17.920692,16.195948,control
20.214815,14.351675,control
20.439674,12.43825,control
19.162521,0.844313,control
11.738628,20.22564,control
11.682514,6.535095,control
14.526152,9.383564,control
21.36723,17.117743,control
13.170848,24.859549,control
17.548132,0.9036346,control
-0.9285321,6.810605,control
18.999495,0.4448496,control
12.53223,13.20636,control
14.472981,15.598025,control
18.875896,16.874975,control
14.1645975,13.269622,control
21.549309,7.3438582,control
23.149137,5.9112234,control
13.363634,20.271654,control
-3.8550305,10.676615,control
19.212711,0.33076024,control
16.539896,10.328779,control
23.73165,7.603663,control
14.599033,11.896395,control
23.424793,6.891252,control
10.888944,7.7810025,control
5.6024,5.039805,control
21.781294,12.017154,control
17.366354,10.804308,control
25.551361,15.509217,control
22.625374,7.029113,control
24.973131,7.6589656,control
8.975406,4.826877,control
13.399951,13.499714,control
13.723714,23.078722,control
17.846054,15.607148,control
19.451628,0.5918709,control
11.969587,6.0525627,control
20.384518,12.3715,control
13.152959,6.213684,control
20.55547,1.760432,control
17.165974,0.7267969,control
24.142572,6.186343,control
23.14163,11.87796,control
17.125473,21.150127,control
20.666862,12.847301,control
14.776873,12.909008,control
16.227238,11.466648,control
0.9596707,15.787931,control
8.342351,4.748113,control
17.80574,5.305555,control
13.790809,14.005221,control
19.39309,1.0375985,control
-1.1999348,19.327646,control
17.156963,10.015959,control
15.499361,13.784843,control
10.845303,7.74886,control
18.976883,1.88765,control
-1.7461011,5.228251,control
3.6742036,8.513454,control
16.930424,0.8531821,control
17.985668,11.32129,control
15.9657755,26.241219,control
13.304905,6.4270587,control
0.7645015,9.240759,control
5.7847376,23.4644,control
7.5570908,24.284094,control
12.357947,14.2246895,control
16.356068,12.441201,control
15.426133,13.982421,control
-6.578678,4.79536,control
3.5190022,3.9649897,control
21.123657,14.435993,control
22.124447,15.373017,control
22.167135,14.322568,control
21.33274,14.469437,control
19.937819,17.82961,control
22.90335,14.019901,control
28.172297,10.195515,control
21.250153,0.04510372,control
-4.1239023,4.2405195,control
10.558349,7.3876624,control
13.610601,19.819496,control
22.928787,13.172882,control
22.943472,13.490387,control
22.578169,13.911471,control
22.455557,12.655124,control
28.837952,7.880507,control
-2.862167,4.3624115,control
22.558304,16.350828,control
24.192038,9.905425,control
24.58096,11.194644,control
6.2020135,2.4013495,control
21.280682,14.638696,control
18.05895,18.76344,control
22.366753,15.492968,control
21.84349,14.857375,control
20.727497,15.012132,control
24.890518,11.793072,control
21.383486,16.901148,control
5.8345056,4.391083,control
25.122313,8.223218,control
24.617683,11.941708,control
9.01425,6.1230288,control
22.161064,17.108797,control
20.134184,0.18752536,control
22.691246,14.669809,control
20.652744,16.447065,control
19.243896,18.563532,control
15.239253,19.663532,control
24.564943,12.171095,control
23.55103,15.272477,control
23.334728,14.075613,control
21.506065,16.749683,control
10.954812,6.223134,control
23.628002,16.061438,control
28.10255,12.878566,control
22.81521,20.423763,control
21.300367,14.811892,control
25.721699,11.997541,control
18.733253,19.908533,control
5.1741767,4.437151,control
22.888275,12.615389,control
18.724483,19.995153,control
24.117426,16.403852,control
20.683037,16.335678,control
21.27092,15.193105,control
21.564323,17.182493,control
4.415202,3.652118,control
23.712637,12.356972,control
23.308165,15.861592,control
21.277449,15.059483,control
21.212742,14.933978,control
18.089333,18.34118,control
24.361166,18.21869,control
23.454704,14.66902,control
20.180676,18.143778,control
22.731361,16.764174,control
6.4193764,3.1132584,control
22.858805,15.915075,control
21.317213,14.130114,control
20.897585,15.2097435,control
21.917524,15.614065,control
23.587574,15.206354,control
21.298328,15.489021,control
3.589139,3.9853537,control
22.391073,18.111519,control
23.100403,15.744731,control
22.32532,15.360289,control
20.928988,15.032829,control
9.801848,5.700922,control
21.051455,14.213975,control
20.985104,17.574747,control
21.224972,14.784776,control
21.533117,17.741627,control
23.21863,16.635706,control
21.060272,16.20939,control
21.006454,14.56278,control
23.31879,12.986032,control
20.109644,20.035645,control
12.972222,20.949099,control
19.13805,18.531832,control
30.815615,15.982396,control
21.732286,17.209755,control
13.238111,20.65131,control
21.312376,14.33531,control
22.661612,1.2504604,control
24.898525,11.750674,control
24.038252,15.754265,control
19.917002,18.060106,control
21.2669,15.877546,control
21.705208,18.142567,control
22.796452,15.023932,control
13.321429,20.666843,control
21.196995,14.918527,control
12.236276,4.297084,control
1.5225163,4.39784,control
24.734285,12.352391,control
23.776958,13.566779,control
22.371777,15.787629,control
22.291332,13.758029,control
21.535774,15.1925535,control
10.847408,7.7569737,control
9.890572,5.7115083,control
6.0092893,4.049245,control
23.955679,13.803908,control
18.161953,19.968838,control
18.727753,19.886127,control
21.085775,15.273021,control
23.012821,12.53578,control
19.087454,19.075195,control
23.244934,15.685035,control
-1.6594487,5.2587123,control
14.009081,19.04635,control
21.743256,14.901936,control
21.278322,14.511663,control
20.392263,14.67151,control
24.524044,11.627459,control
21.949444,14.858071,control
24.49045,14.785818,control
4.228813,3.816233,control
4.801526,4.0130906,control
5.279765,4.3235254,control
17.856003,20.124384,control
23.61605,12.741951,control
22.33392,16.45049,control
23.638298,16.63448,control
21.026321,18.49102,control
4.216219,3.925894,control
18.82022,19.918173,control
20.847013,17.829008,control
23.945646,15.540607,control
24.480389,12.460398,control
22.663986,16.374304,control
26.32587,15.948633,control
23.656794,15.738098,control
22.820107,14.2314,control
-0.58919966,4.349791,control
21.981932,13.941857,control
25.088678,13.375627,control
21.334566,14.812346,control
21.967688,13.685157,control
21.562265,14.2327175,control
26.944832,17.438852,control
19.858574,18.09389,control
21.6385,15.226048,control
21.083857,14.505105,control
4.701756,4.1967154,control
20.357979,15.507064,control
25.890482,11.661522,control
8.775898,7.8185005,control
23.853996,19.836384,control
23.342348,16.991488,control
21.992817,15.951728,control
20.553606,15.348645,control
5.208775,4.2217393,control
22.86976,13.900062,control
23.017378,15.034492,control
20.986965,14.920427,control
27.91098,12.115901,control
23.12184,13.172175,control
17.313894,20.260983,control
19.89119,17.190756,control
15.622112,18.706778,control
22.079088,15.539983,control
17.179726,20.224415,control
21.172161,16.166903,control
22.057014,14.167311,control
13.325529,19.95176,control
4.1007,4.050651,control
19.374298,19.634653,control
24.896112,6.503656,control
21.130573,14.919979,control
-0.31275037,4.578797,control
-14.203776,6.5235415,control
14.196781,18.510798,control
22.151995,13.73709,control
23.105932,16.034866,control
23.539448,14.743069,control
5.293621,4.261892,control
14.307714,18.989979,control
0.7350235,3.4622738,control
8.676941,5.328273,control
15.415414,18.606035,control
22.983608,13.575096,control
23.963377,11.824149,control
9.775971,7.124092,control
9.068835,5.480653,control
24.408495,12.314821,control
25.522371,8.927919,control
27.07873,7.8145113,control
11.052096,12.997693,control
13.964984,19.321634,control
